,flat_price,rooms,area,living_area,kitchen_area,floor,finishing,deal_type,house_age,wall_material,house_series,house_floors,elevator,latitude,longitude,center_distance
8061,15.7,3.0,55.7,41.1,5.7,6.0,Требует ремонта,Альтернатива,1966.0,Кирпичный,II-01,9.0,есть,55.792933,37.582331,5.070246443988216
8062,11.9,1.0,36.0,10.0,18.0,8.0,Евро,Свободная продажа,2022.0,Панельный,Серия неизвестна,15.0,есть,55.60402,37.41476,20.844422394223585
8063,23.0,1.0,47.0,15.0,17.0,4.0,Дизайнерский,Свободная продажа,2020.0,Монолитный,Серия неизвестна,20.0,Неизвестно,55.698802,37.638521,6.065095573304291
8064,17.5,3.0,73.0,42.0,17.5,1.0,Косметический,Альтернатива,2003.0,Железобетон,П-46М,14.0,есть,55.999158,37.213115,37.399017048871286
8065,25.0,3.0,60.5,40.0,8.0,2.0,Косметический,Свободная продажа,1943.0,Кирпичный,01-пз индивидуальный проект,6.0,есть,55.78932,37.588853,4.53338229391026
8066,28.0,4.0,136.0,76.0,27.0,4.0,Не известно,Свободная продажа,2014.0,Монолитный,II-01,8.0,есть,55.568487,37.440452,23.279653819326192
8067,21.5,2.0,55.0,28.7,13.0,18.0,Отсутствует,Свободная продажа,2022.0,Монолитный,Серия неизвестна,29.0,есть,55.7523,37.5273,5.678583190811801
8068,32.0,3.0,95.0,52.0,12.0,12.0,Евро,Неизвестно,2004.0,Монолитный,И-155,14.0,есть,55.64415,37.49745,14.190948547488293
8069,15.3,2.0,46.3,29.3,7.3,1.0,Евро,Свободная продажа,1960.0,Кирпичный,01-пз индивидуальный проект,8.0,есть,55.675245,37.52792,10.241744312092715
8070,10.7,2.0,43.0,29.0,6.0,11.0,Не известно,Альтернатива,1971.0,Панельный,II-49,12.0,есть,55.596585,37.610718,17.308786392467542
8072,17.5,1.0,31.2,21.0,5.0,1.0,Евро,Свободная продажа,1962.0,Блочный,II-18-0109Б,9.0,есть,55.731926,37.633419,2.442365159921646
8073,10.6,1.0,38.0,19.0,8.0,3.0,Косметический,Свободная продажа,2003.0,Железобетон,П-44Т,17.0,есть,55.641661,37.409819,17.939751461111978
8074,10.8,1.0,47.0,25.0,11.0,6.0,Евро,Свободная продажа,2018.0,Панельный,01-пз индивидуальный проект,19.0,есть,55.542187,37.483068,24.850597384454684
8075,15.0,1.0,39.0,15.0,10.0,18.0,Евро,Свободная продажа,2017.0,Монолитный,II-01,25.0,есть,55.758949,37.739186,7.664660959744182
8076,10.5,2.0,42.0,27.0,6.0,6.0,Отсутствует,Свободная продажа,1961.0,Кирпичный,1-511,6.0,есть,55.758635,37.787111,10.660202353464982
8077,8.89,1.0,36.1,19.2,8.5,5.0,Косметический,Свободная продажа,1958.0,Кирпичный,01-пз индивидуальный проект,5.0,Неизвестно,55.699416,37.750451,10.188982665233961
8078,17.7,3.0,74.5,44.8,12.9,9.0,Косметический,Свободная продажа,2006.0,Железобетон,П-44Т,17.0,есть,55.723582,37.905177,18.330691092445004
8079,23.0,2.0,51.0,35.0,5.0,5.0,Отсутствует,Свободная продажа,2022.0,Монолитно-кирпичный,Серия неизвестна,14.0,есть,55.718035,37.496632,8.495497990705301
8080,12.49,2.0,43.0,27.4,5.3,4.0,Косметический,Свободная продажа,1964.0,Кирпичный,II-01,5.0,Неизвестно,55.868415,37.705185,14.07358058553919
8081,214.99,5.0,300.0,165.0,50.0,5.0,Дизайнерский,Свободная продажа,2005.0,Монолитный,01-пз индивидуальный проект,10.0,есть,55.767149,37.568066,3.5451278677222313
8082,13.489,2.0,57.0,32.0,15.0,5.0,Косметический,Свободная продажа,2021.0,Монолитный,Серия неизвестна,7.0,Неизвестно,55.585881,37.127227,35.98209888697241
8083,315.0,4.0,233.0,190.0,30.0,7.0,Не известно,Свободная продажа,2007.0,Монолитный,II-14,11.0,есть,55.736518,37.61715,1.7240009546813255
8084,57.42,3.0,127.6,50.12529182879378,10.0,22.0,Не известно,Неизвестно,2020.0,Монолитный,Серия неизвестна,22.0,есть,55.722948,37.616225,3.235841199044361
8085,17.0,2.0,53.6,32.2,9.1,5.0,Евро,Свободная продажа,1984.0,Панельный,П-3,17.0,есть,55.641844,37.530319,13.439685758660628
8086,10.0,1.0,38.7,19.4,9.8,9.0,Евро,Свободная продажа,1977.0,Блочный,II-68,16.0,есть,55.754725,37.838917,13.891287229865855
8087,23.5,1.0,38.8,20.0,10.0,4.0,Отсутствует,Свободная продажа,2023.0,Монолитный,Серия неизвестна,18.0,есть,55.71914,37.634829,3.8127767824958605
8088,15.0,3.0,80.1,45.2,13.4,17.0,Евро,Свободная продажа,2007.0,Смешанные,И-1723,17.0,есть,55.447586,37.52183,34.42662019098928
8089,16.0,1.0,40.5,19.8,12.6,3.0,Дизайнерский,Свободная продажа,1974.0,Кирпичный,01-пз индивидуальный проект,12.0,есть,55.802558,37.543785,7.295217357225218
8090,24.5,3.0,74.3,45.8,10.5,16.0,Косметический,Свободная продажа,1985.0,Панельный,пз-16,17.0,есть,55.756254,37.405489,13.334916217645867
8091,94.8,4.0,116.0,73.0,15.0,40.0,Дизайнерский,Свободная продажа,2018.0,Монолитный,01-пз индивидуальный проект,44.0,есть,55.770806,37.564212,3.958995669306514
8092,10.0,1.0,35.3,18.754882337030025,9.5,1.0,Не известно,Неизвестно,1986.0,Железобетон,П-3,17.0,есть,55.687817,37.493093,10.602644808551116
8093,8.49,1.0,31.8,13.1,9.1,5.0,Требует ремонта,Свободная продажа,2022.0,Монолитный,Серия неизвестна,14.0,есть,55.563783,37.503307,22.158327488698244
8094,12.5,1.0,36.0,17.0,10.0,7.0,Косметический,Свободная продажа,1972.0,Блочный,Серия неизвестна,17.0,есть,55.742367,37.417706,12.60733821344007
8095,28.5,3.0,78.8,50.12529182879378,10.0,15.0,Евро,Свободная продажа,2006.0,Панельный,КОПЭ,22.0,есть,55.721833,37.46573,10.121741672811028
8096,75.0,4.0,114.0,78.0,20.0,2.0,Евро,Свободная продажа,2002.0,Монолитный,Серия неизвестна,8.0,есть,55.771418,37.629358,2.2818832959638256
8097,19.9,2.0,51.0,32.0,9.0,2.0,Евро,Свободная продажа,1937.0,Кирпичный,Серия неизвестна,6.0,есть,55.745549,37.511832,6.688977341797366
8098,15.5,3.0,87.1,50.12529182879378,15.3,11.0,Не известно,Неизвестно,2019.0,Монолитно-кирпичный,Серия неизвестна,15.0,Неизвестно,55.568736,37.489805,21.93491680298187
8099,11.2,1.0,37.0,18.754882337030025,10.0,6.0,Не известно,Неизвестно,1998.0,Железобетон,П-44,17.0,есть,55.821664,37.754565,11.569331582426672
8100,19.54,1.0,40.6,18.754882337030025,8.6,8.0,Отсутствует,Свободная продажа,2019.0,Монолитный,Серия неизвестна,12.0,есть,55.770836,37.591198,2.6783462538183165
8101,22.5,3.0,78.8,50.12529182879378,10.5,7.0,Не известно,Неизвестно,2020.0,Монолитный,Серия неизвестна,24.0,есть,55.881833,37.683033,15.023920883766058
8102,10.1,2.0,89.0,32.24744287268771,49.2,3.0,Не известно,Неизвестно,1996.5014386607377,Блочный,Серия неизвестна,5.0,Неизвестно,55.337655,37.325018,49.69321627903681
8104,13.8,2.0,45.0,30.0,6.0,7.0,Евро,Свободная продажа,1977.0,Блочный,II-49,9.0,есть,55.617774,37.754125,17.231464312392053
8105,16.0,3.0,77.3,50.12529182879378,10.0,19.0,Не известно,Неизвестно,1988.0,Железобетон,КОПЭ,22.0,есть,55.640386,37.371847,19.836412323383986
8106,12.0,1.0,40.0,20.0,11.0,8.0,Евро,Свободная продажа,2005.0,Панельный,И-155,24.0,есть,55.560784,37.587272,21.37520439166622
8107,83.93,3.0,151.0,70.0,16.0,3.0,С отделкой,Свободная продажа,2005.0,Монолитный,01-пз индивидуальный проект,20.0,есть,55.679605,37.550333,9.105503258595675
8108,14.3,2.0,44.0,29.4,6.0,4.0,Евро,Альтернатива,1959.0,Смешанные,1-511,5.0,Неизвестно,55.79181,37.798295,12.16799058724221
8109,34.9,4.0,96.2,44.1,18.8,2.0,Требует ремонта,Свободная продажа,2021.0,Монолитный,"14/14, индивидуальный",42.0,есть,55.696179,37.469782,11.18276621157431
8110,46.499999,4.0,112.0,57.0,25.0,5.0,Косметический,Свободная продажа,1937.0,Кирпичный,01-пз индивидуальный проект,11.0,есть,55.776213,37.586104,3.3481608020903324
8111,38.0,4.0,149.9,99.0,19.0,13.0,Евро,Альтернатива,2004.0,Монолитный,01-пз индивидуальный проект,23.0,есть,55.652761,37.586482,11.22215178637018
8112,15.0,2.0,51.2,30.3,9.8,6.0,Евро,Свободная продажа,2003.0,Монолитный,П-44Т,17.0,есть,55.872258,37.518973,14.751810615609251
8113,7.9,1.0,34.9,21.0,6.0,14.0,Евро,Свободная продажа,2018.0,Монолитный,а монолитный,17.0,есть,55.533216,37.449327,26.566373254589664
8114,10.2,1.0,40.0,16.0,18.0,12.0,Евро,Альтернатива,2019.0,Панельный,Серия неизвестна,17.0,есть,55.964236,37.151508,37.56014689724491
8116,12.1,1.0,37.0,19.0,10.0,5.0,Евро,Свободная продажа,2015.0,Кирпичный,II-01,24.0,есть,55.876157,37.505292,15.51715122918265
8117,8.6,1.0,30.9,19.0,6.0,4.0,Косметический,Свободная продажа,1968.0,Блочный,515-i,5.0,Неизвестно,55.702074,37.809542,13.271729648413078
8118,9.7,1.0,37.8,19.0,9.0,8.0,Косметический,Свободная продажа,2004.0,Железобетон,ГМС-1 (ГМС-2001),12.0,есть,55.712964,37.89402,17.892950350924817
8119,8.9,1.0,34.6,19.6,9.6,12.0,Требует ремонта,Свободная продажа,1967.0,Монолитный,ii-18-01-мн,12.0,есть,55.876056,37.524336,15.002152271461217
8120,14.8,3.0,65.1,47.0,8.0,10.0,Косметический,Свободная продажа,1977.0,Блочный,II-68,16.0,есть,55.619803,37.486562,16.872893071907903
8121,9.0,1.0,36.5,14.0,11.8,10.0,Косметический,Свободная продажа,2021.0,Монолитный,Серия неизвестна,12.0,есть,55.495251,37.513485,29.32976108888398
8123,18.5,3.0,78.7,52.5,12.0,10.0,Не известно,Альтернатива,2002.0,Железобетон,П-46М,14.0,есть,55.789684,37.358615,16.795205674896426
8125,10.2,1.0,40.2,18.0,8.2,14.0,Евро,Свободная продажа,2014.0,Монолитный,Серия неизвестна,17.0,есть,55.968025,37.187971,36.092902760546586
8126,200.0,2.0,150.0,110.0,20.0,68.0,Не известно,Свободная продажа,2009.0,Монолитный,Серия неизвестна,72.0,есть,55.747115,37.539078,4.969096133342975
8127,28.0,3.0,80.0,50.3,9.0,2.0,Евро,Альтернатива,1958.0,Кирпичный,01-пз индивидуальный проект,9.0,есть,55.738617,37.538161,5.214753726279392
8128,157.811814,6.0,227.0,172.84647887323945,78.0,20.0,Дизайнерский,Свободная продажа,2017.0,Монолитный,01-пз индивидуальный проект,24.0,есть,55.786414,37.542563,6.077967294435571
8129,10.0,1.0,36.8,19.1,9.8,11.0,Косметический,Альтернатива,1984.0,Железобетон,И-522а,16.0,есть,55.824283,37.807997,14.395655059916404
8130,40.0,1.0,42.0,20.0,9.0,5.0,Косметический,Свободная продажа,1915.0,Кирпичный,Серия неизвестна,8.0,есть,55.758681,37.607125,0.9985794002640914
8131,8.5,1.0,34.1,19.0,9.0,1.0,Не известно,Свободная продажа,1979.0,Железобетон,II-68-03,12.0,есть,55.716438,37.735997,8.418455144578358
8132,15.99,3.0,61.7,50.12529182879378,6.4,6.0,Не известно,Неизвестно,1973.0,Блочный,II-68,12.0,есть,55.628683,37.478935,16.26954959393924
8133,19.5,3.0,80.0,50.12529182879378,7.1,14.0,Не известно,Неизвестно,1972.0,Панельный,1МГ-601,16.0,есть,55.702652,37.467958,10.89703722804944
8134,18.95,3.0,80.0,45.0,13.0,16.0,Косметический,Свободная продажа,2007.0,Железобетон,П-44Т,17.0,есть,55.877354,37.626268,13.967082427338445
8135,10.2,2.0,39.6,25.1,6.1,5.0,Отсутствует,Альтернатива,1965.0,Кирпичный,1-515-5,5.0,Неизвестно,55.680488,37.755239,11.750552945723514
8136,23.8,4.0,78.0,39.0,21.0,20.0,Требует ремонта,Свободная продажа,2021.0,Монолитный,Серия неизвестна,30.0,есть,55.72057,37.69356,5.910343184747033
8137,49.0,5.0,131.5,84.0,15.0,6.0,Дизайнерский,Свободная продажа,1927.0,Кирпичный,01-пз индивидуальный проект,7.0,есть,55.791263,37.600001,4.511004515621302
